# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Jan 31 08:42:23 2023,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_rade:        Planet Radius [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radelim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,frac1,frac2
HD 191939 c,HD 191939,28.5805,0.0002,-0.0002,0,0.17,0.002,-0.002,0,3.08,0.07,-0.07,0,7.2,1.4,-1.4,0,0.022727273,0.022727273
HD 86226 c,HD 86226,3.98442,0.00018,-0.00018,0,0.049,0.001,-0.001,0,2.16,0.08,-0.08,0,7.25,1.19,-1.12,0,0.037037037,0.037037037
HD 219134 f,HD 219134,22.717,0.015,-0.015,0,0.1463,0.0018,-0.0018,0,1.31,0.02,-0.02,-1,7.3,0.4,-0.4,-1,0.015267176,0.015267176
K2-38 b,K2-38,4.01593,0.0005,-0.0005,0,0.04994,0.00048,-0.00049,0,1.54,0.14,-0.14,0,7.3,1.1,-1,0,0.090909091,0.090909091
Kepler-223 b,Kepler-223,7.38449,0.00022,-0.00022,0,,,,,2.99,0.18,-0.27,0,7.4,1.3,-1.1,0,0.060200669,0.090301003
HD 20329 b,HD 20329,0.926118,0.00005,-0.000043,0,0.018,0.0003,-0.0003,0,1.72,0.07,-0.07,0,7.42,1.09,-1.09,0,0.040697674,0.040697674
Kepler-307 b,Kepler-307,10.4208,0.0009,-0.0008,0,,,,,2.43,0.09,-0.09,0,7.44,0.91,-0.87,0,0.037037037,0.037037037
K2-146 c,K2-146,4.00498,0.00011,-0.00011,0,,,,,2.19,0.07,-0.07,0,7.49,0.24,-0.24,0,0.03196347,0.03196347
Kepler-36 c,Kepler-36,16.233,,,0,,,,,3.8,0.2,-0.2,0,7.5,0.3,-0.3,0,0.052631579,0.052631579
HD 15337 b,HD 15337,4.75615,0.00017,-0.00017,0,0.0522,0.0012,-0.0012,0,1.64,0.06,-0.06,0,7.51,1.09,-1.01,0,0.036585366,0.036585366
HD 97658 b,HD 97658,9.4903,0.0016,-0.0056,0,0.08,0.0017,-0.0018,0,2.247,0.098,-0.095,0,7.55,0.83,-0.79,0,0.043613707,0.042278594
Kepler-51 d,Kepler-51,130.194,0.005,-0.002,0,0.509,0.02,-0.02,0,9.7,0.5,-0.5,0,7.6,1.1,-1.1,0,0.051546392,0.051546392
EPIC 220674823 b,EPIC 220674823,0.571,,,0,,,,,1.712,0.068,-0.068,0,7.72,0.8,-0.79,0,0.039719626,0.039719626
55 Cnc e,55 Cnc,0.737,,,0,,,,,1.897,0.044,-0.046,0,7.74,0.37,-0.3,0,0.023194518,0.024248814
HD 5278 b,HD 5278,14.339156,0.000049,-0.000047,0,0.1202,0.0013,-0.0013,0,2.45,0.05,-0.05,0,7.8,1.5,-1.4,0,0.020408163,0.020408163
55 Cnc e,55 Cnc,0.7365437,0.0000052,-0.0000052,0,0.01544,0.00009,-0.00009,0,2.08,0.16,-0.17,0,7.81,0.58,-0.53,0,0.076923077,0.081730769
HD 97658 b,HD 97658,9.4909,0.0016,-0.0015,0,0.0796,0.0011,-0.0011,0,2.341,0.17,-0.15,0,7.86,0.73,-0.73,0,0.072618539,0.064075182
K2-138 d,K2-138,5.40479,0.00021,-0.00021,0,0.05893,0.0004,-0.0005,0,2.39,0.104,-0.084,0,7.92,1.39,-1.35,0,0.043514644,0.035146444
55 Cnc e,55 Cnc,0.7365474,0.0000013,-0.0000014,0,0.01544,0.00005,-0.00005,0,1.875,0.029,-0.029,0,7.99,0.32,-0.33,0,0.015466667,0.015466667
HD 191939 c,HD 191939,28.579743,0.000045,-0.000045,0,0.1752,0.0055,-0.005,0,3.195,0.075,-0.075,0,8,1,-1,0,0.023474178,0.023474178
Kepler-223 d,Kepler-223,14.78869,0.0003,-0.00027,0,,,,,5.24,0.26,-0.45,0,8,1.5,-1.3,0,0.049618321,0.085877863
55 Cnc e,55 Cnc,0.736539,0.000007,-0.000007,0,0.01544,0.00009,-0.00009,0,1.91,0.08,-0.08,0,8.08,0.31,-0.31,0,0.041884817,0.041884817
55 Cnc e,55 Cnc,,,,,0.01544,0.00009,-0.00009,0,1.92,0.08,-0.08,0,8.08,0.31,-0.31,0,0.041666667,0.041666667
Kepler-36 c,Kepler-36,16.23855,0.00038,-0.00054,0,0.1283,0.0016,-0.0016,0,3.679,0.054,-0.054,0,8.08,0.6,-0.46,0,0.014677902,0.014677902
TOI-1246 b,TOI-1246,4.30744,0.00002,-0.00002,0,0.049,0.002,-0.002,0,3.01,0.06,-0.06,0,8.1,1.1,-1.1,0,0.019933555,0.019933555
GJ 1214 b,GJ 1214,1.58040433,0.00000013,-0.00000013,0,0.0149,0.00026,-0.00026,0,2.742,0.05,-0.053,0,8.17,0.43,-0.43,0,0.018234865,0.019328957
HD 97658 b,HD 97658,9.4897116,0.0000008,-0.0000008,0,,,,,2.12,0.06,-0.06,0,8.3,1.1,-1.1,0,0.028301887,0.028301887
K2-38 c,K2-38,10.56103,0.0009,-0.0009,0,0.09514,0.00091,-0.00094,0,2.29,0.26,-0.26,0,8.3,1.3,-1.3,0,0.113537118,0.113537118
HD 23472 b,HD 23472,17.667087,0.000042,-0.000042,0,0.1162,0.0018,-0.0018,0,2,0.11,-0.1,0,8.32,0.78,-0.79,0,0.055,0.05
EPIC 220674823 b,EPIC 220674823,0.571292,0.000012,-0.000013,0,0.0116,0.0013,-0.0013,0,1.52,0.16,-0.16,0,8.36,0.96,-0.94,0,0.105263158,0.105263158
55 Cnc e,55 Cnc,0.736546,0.000003,-0.000003,0,0.01583,0.0002,-0.0002,0,2.173,0.097,-0.098,0,8.37,0.38,-0.38,0,0.044638748,0.045098942
TOI-1260 b,TOI-1260,3.127463,0.000005,-0.000005,0,0.0367,0.0011,-0.0011,0,2.41,0.05,-0.05,0,8.56,1.54,-1.54,0,0.020746888,0.020746888
LTT 3780 c,LTT 3780,12.2519,0.0028,-0.003,0,0.07673,0.00075,-0.00077,0,2.3,0.16,-0.15,0,8.6,1.6,-1.3,0,0.069565217,0.065217391
TOI-1260 b,TOI-1260,3.12748,0.000047,-0.000038,0,0.0366,0.0022,-0.0036,0,2.34,0.11,-0.09,0,8.6,1.4,-1.5,0,0.047008547,0.038461538
55 Cnc e,55 Cnc,0.73654,0.000003,-0.000003,0,0.01583,0.0002,-0.0002,0,2,0.14,-0.14,0,8.63,0.35,-0.35,0,0.07,0.07
K2-18 b,K2-18,32.940045,0.00001,-0.00001,0,0.1591,0.00046,-0.00047,0,2.61,0.087,-0.087,0,8.63,1.35,-1.35,0,0.033333333,0.033333333
EPIC 249893012 b,EPIC 249893012,3.5951,0.0003,-0.0003,0,0.047,0.005,-0.007,0,1.95,0.09,-0.08,0,8.75,1.09,-1.08,0,0.046153846,0.041025641
HD 15337 c,HD 15337,17.1784,0.0016,-0.0015,0,0.1235,0.002,-0.0017,0,2.522,0.106,-0.102,0,8.79,1.68,-1.68,0,0.042030135,0.040444092
Kepler-30 b,Kepler-30,29.323,,,0,,,,,1.9,0.2,-0.2,0,8.8,0.6,-0.5,0,0.105263158,0.105263158
TOI-1246 c,TOI-1246,5.904144,0.000083,-0.000083,0,0.061,0.002,-0.002,0,2.51,0.08,-0.08,0,8.8,1.2,-1.2,0,0.03187251,0.03187251
TOI-269 b,TOI-269,3.6977104,0.0000037,-0.0000037,0,0.0345,0.0015,-0.0015,0,2.77,0.12,-0.12,0,8.8,1.4,-1.4,0,0.0433213,0.0433213
Kepler-307 b,Kepler-307,10.416,,,0,,,,,3,0.3,-0.3,0,8.8,0.9,-0.9,0,0.1,0.1
Kepler-307 b,Kepler-307,10.421,,,0,,,,,3.01,0.34,-0.32,0,8.81,0.92,-0.91,0,0.112956811,0.106312292
HD 136352 d,HD 136352,107.245,0.05,-0.05,0,0.425,0.012,-0.012,0,2.562,0.088,-0.079,0,8.82,0.93,-0.92,0,0.034348165,0.030835285
HD 213885 b,HD 213885,1.008035,0.000021,-0.00002,0,0.02012,0.00015,-0.00012,0,1.745,0.051,-0.052,0,8.83,0.66,-0.65,0,0.029226361,0.029799427
HD 97658 b,HD 97658,9.4909,0.0016,-0.0016,0,,,,,2.354,0.112,-0.112,0,8.88263,1.23087,-1.23087,0,0.04757859,0.04757859
K2-18 b,K2-18,32.939623,0.000095,-0.0001,0,0.1429,0.006,-0.0065,0,2.37,0.22,-0.22,0,8.92,1.7,-1.6,0,0.092827004,0.092827004
EPIC 220674823 b,EPIC 220674823,0.571336,0.00002,-0.00002,0,0.01312,0.00014,-0.00014,0,1.82,0.2,-0.14,0,9,1.6,-1.6,0,0.10989011,0.076923077
KOI-1599.02,KOI-1599,13.6088,0.0006,-0.0006,0,0.112293,,,0,1.9,0.2,-0.2,0,9,0.3,-0.3,0,0.105263158,0.105263158
TOI-969 b,TOI-969,1.8237305,0.000002,-0.0000021,0,0.02636,0.00017,-0.00017,0,2.765,0.088,-0.097,0,9.1,1,-1,0,0.031826401,0.035081374
TOI-763 c,TOI-763,12.2737,0.0053,-0.0077,0,0.1011,0.001,-0.001,0,2.63,0.12,-0.12,0,9.32,1.02,-1.02,0,0.045627376,0.045627376
Kepler-107 c,Kepler-107,4.901452,0.00001,-0.00001,0,0.06064,0.00047,-0.00047,0,1.597,0.026,-0.026,0,9.39,1.77,-1.77,0,0.016280526,0.016280526
TOI-125 b,TOI-125,4.65382,0.00033,-0.00031,0,0.05186,0.00086,-0.00077,0,2.726,0.075,-0.075,0,9.5,0.88,-0.88,0,0.027512839,0.027512839
KOI-142 b,KOI-142,10.91647,0.00014,-0.00014,0,,,,,3.438,0.075,-0.075,0,9.5,1.1,-1.1,0,0.021815009,0.021815009
Kepler-36 c,Kepler-36,16.2318713,0.0000094,-0.0000094,0,,,,,3.692,0.01,-0.01,0,9.61,0.79,-0.89,0,0.002708559,0.002708559
K2-285 b,K2-285,3.471745,0.000044,-0.000046,0,0.03817,0.00095,-0.00092,0,2.59,0.06,-0.06,0,9.68,1.21,-1.37,0,0.023166023,0.023166023
Kepler-20 b,Kepler-20,3.69611525,0.00000115,-0.00000087,0,0.0463,0.0009,-0.0015,0,1.868,0.066,-0.034,0,9.7,1.41,-1.44,0,0.035331906,0.018201285
HD 73583 c,HD 73583,18.87974,0.00086,-0.00074,0,0.1242,0.0055,-0.0054,0,2.39,0.1,-0.09,0,9.7,1.8,-1.7,0,0.041841004,0.037656904
TOI-763 b,TOI-763,5.6057,0.0013,-0.0013,0,0.06,0.0006,-0.0006,0,2.28,0.11,-0.11,0,9.79,0.78,-0.78,0,0.048245614,0.048245614
HD 3167 c,HD 3167,29.8454,0.0012,-0.0012,0,0.1795,0.0023,-0.0023,0,3.01,0.42,-0.28,0,9.8,1.3,-1.24,0,0.139534884,0.093023256
TOI-431 d,TOI-431,12.46103,0.00002,-0.00002,0,0.098,0.002,-0.002,0,3.29,0.09,-0.09,0,9.9,1.53,-1.49,0,0.027355623,0.027355623
TOI-1075 b,TOI-1075,0.6047328,0.0000032,-0.0000032,0,0.01159,0.00023,-0.0002,0,1.791,0.116,-0.081,0,9.95,1.36,-1.3,0,0.064768286,0.045226131
HD 191939 b,HD 191939,8.8803256,0.0000047,-0.0000047,0,0.0804,0.0025,-0.0023,0,3.41,0.075,-0.075,0,10,0.7,-0.7,0,0.021994135,0.021994135
TOI-1634 b,TOI-1634,0.9893436,0.000002,-0.000002,0,0.0149,0.00017,-0.00017,0,1.749,0.079,-0.079,0,10.14,0.95,-0.95,0,0.045168668,0.045168668
TOI-1062 b,TOI-1062,4.11296,0.0015,-0.0015,0,0.052,0.024,-0.025,0,2.265,0.096,-0.091,0,10.15,0.81,-0.84,0,0.042384106,0.0401766
HD 191939 b,HD 191939,8.88029,0.00002,-0.00002,0,0.078,0.001,-0.001,0,3.39,0.07,-0.07,0,10.4,0.9,-0.9,0,0.020648968,0.020648968
HD 3167 c,HD 3167,29.8464948,0.0000157,-0.0000154,0,0.1783,0.0025,-0.0025,0,2.923,0.098,-0.109,0,10.67,0.85,-0.81,0,0.033527198,0.037290455
HD 63935 b,HD 63935,9.058811,0.000017,-0.000016,0,,,,,2.99,0.14,-0.14,0,10.8,1.8,-1.8,0,0.046822742,0.046822742
TOI-1759 b,TOI-1759,18.85019,0.00013,-0.00013,0,0.1177,0.0038,-0.0038,0,3.14,0.1,-0.1,0,10.8,1.5,-1.5,0,0.031847134,0.031847134
K2-19 c,K2-19,11.8993,0.0008,-0.0008,0,,,,,4.1,0.2,-0.2,0,10.8,0.6,-0.6,0,0.048780488,0.048780488
Kepler-94 b,Kepler-94,2.50806,,,0,,,,,3.51,0.15,-0.15,0,10.84,1.4,-1.4,0,0.042735043,0.042735043
HD 136352 c,HD 136352,27.59221,0.00011,-0.00011,0,0.1721,0.005,-0.005,0,2.916,0.075,-0.073,0,11.24,0.65,-0.63,0,0.025720165,0.025034294
HD 136352 c,HD 136352,27.5909,0.0028,-0.0031,0,0.1729,0.0034,-0.003,0,2.608,0.078,-0.077,0,11.29,0.73,-0.69,0,0.029907975,0.02952454
Kepler-30 b,Kepler-30,29.33434,0.00815,-0.00815,0,0.18,,,0,3.9,0.2,-0.2,0,11.3,1.4,-1.4,0,0.051282051,0.051282051
Kepler-79 d,Kepler-79,52.090767,0.000032,-0.000032,0,,,,,6.912,0.014,-0.014,0,11.3,2.2,-2.2,0,0.002025463,0.002025463
K2-180 b,K2-180,8.8665,0.0003,-0.0003,0,0.075,0.001,-0.001,0,2.242,0.123,-0.123,0,11.44182,1.90697,-1.90697,0,0.054861731,0.054861731
HIP 116454 b,HIP 116454,9.1205,0.0005,-0.0005,0,0.0906,0.0049,-0.0049,0,2.53,0.18,-0.18,0,11.82,1.33,-1.33,0,0.071146245,0.071146245
TOI-561 d,TOI-561,25.62,0.04,-0.04,0,0.1569,0.0012,-0.0012,0,2.53,0.13,-0.13,0,11.95,1.28,-1.28,0,0.051383399,0.051383399
Kepler-82 b,Kepler-82,26.44,0.48,-0.48,0,0.1683,0.002,-0.002,0,4.07,0.24,-0.1,0,12.15,0.96,-0.87,0,0.058968059,0.024570025
K2-199 c,K2-199,7.3744897,0.0000037,-0.0000037,0,0.0662,0.0007,-0.0007,0,2.85,0.1,-0.09,0,12.4,2.3,-2.3,0,0.035087719,0.031578947
GJ 3470 b,GJ 3470,3.336649,0.000084,-0.000081,0,,,,,3.88,0.32,-0.32,0,12.58,1.31,-1.28,0,0.082474227,0.082474227
Kepler-20 c,Kepler-20,10.85409089,0.00000303,-0.0000026,0,0.0949,0.0027,-0.0023,0,3.047,0.064,-0.056,0,12.75,2.17,-2.24,0,0.021004266,0.018378733
K2-138 e,K2-138,8.26146,0.00021,-0.00022,0,0.0782,0.00053,-0.00066,0,3.39,0.156,-0.11,0,12.97,1.98,-1.99,0,0.046017699,0.032448378
WASP-47 d,WASP-47,9.03077,0.00017,-0.00017,0,,,,,3.576,0.046,-0.046,0,13.1,1.5,-1.5,0,0.012863535,0.012863535
TOI-1064 b,TOI-1064,6.443868,0.000025,-0.000025,0,0.06152,0.00086,-0.00089,0,2.587,0.043,-0.042,0,13.5,1.7,-1.8,0,0.016621569,0.016235021
TOI-125 d,TOI-125,19.98,0.005,-0.0056,0,0.137,0.0022,-0.0022,0,2.93,0.17,-0.17,0,13.6,1.2,-1.2,0,0.058020478,0.058020478
GJ 3470 b,GJ 3470,3.3366487,0.0000043,-0.0000033,0,0.031,0.0028,-0.0028,0,3.88,0.32,-0.32,0,13.73,1.61,-1.61,0,0.082474227,0.082474227
TOI-220 b,TOI-220,10.695264,0.000086,-0.000086,0,0.08911,0.001,-0.001,0,3.03,0.15,-0.15,0,13.8,1,-1,0,0.04950495,0.04950495
GJ 3470 b,GJ 3470,3.3366496,0.0000039,-0.0000033,0,0.0355,0.0019,-0.0019,0,4.57,0.18,-0.18,0,13.9,1.5,-1.5,0,0.039387309,0.039387309
GJ 3470 b,GJ 3470,3.33665,0.00005,-0.00005,0,0.03557,0.00096,-0.001,0,4.83,0.22,-0.21,0,13.9,1.5,-1.4,0,0.045548654,0.043478261
Kepler-82 c,Kepler-82,51.54,0.94,-0.94,0,0.2626,0.0032,-0.0032,0,5.34,0.32,-0.13,0,13.9,1.3,-1.2,0,0.059925094,0.024344569
Kepler-10 c,Kepler-10,45.294301,0.000048,-0.000048,0,0.241,0.0019,-0.0019,0,2.35,0.06,-0.06,0,13.98,1.79,-1.79,0,0.025531915,0.025531915
GJ 3470 b,GJ 3470,3.33714,0.00017,-0.00017,0,0.0348,0.0014,-0.0014,0,4.2,0.6,-0.6,0,14,1.7,-1.7,0,0.142857143,0.142857143
GJ 3470 b,GJ 3470,3.336649,0.000005,-0.000005,0,0.03596,0.00059,-0.00044,0,4.32,0.21,-0.1,0,14.1,1.3,-1.3,0,0.048611111,0.023148148
WASP-47 d,WASP-47,9.03055,0.00008,-0.00008,0,,,,,3.567,0.045,-0.045,0,14.2,1.3,-1.3,0,0.012615643,0.012615643
Kepler-25 c,Kepler-25,12.72,,,0,,,,,4.5,0.08,-0.08,0,14.3,2.7,-2.5,0,0.017777778,0.017777778
HD 207897 b,HD 207897,16.202159,0.000085,-0.000083,0,0.1163,0.0017,-0.0015,0,2.501,0.082,-0.078,0,14.4,1.6,-1.6,0,0.032786885,0.031187525
Kepler-48 c,Kepler-48,9.67395,,,0,,,,,2.71,0.14,-0.14,0,14.61,2.3,-2.3,0,0.051660517,0.051660517
EPIC 249893012 c,EPIC 249893012,15.624,0.001,-0.001,0,0.13,0.01,-0.02,0,3.67,0.17,-0.14,0,14.67,1.84,-1.89,0,0.046321526,0.038147139
Kepler-177 c,Kepler-177,49.40926,0.00078,-0.00077,0,,,,,8.73,0.36,-0.34,0,14.7,2.7,-2.5,0,0.041237113,0.038946163
TOI-1246 e,TOI-1246,37.9216,0.001,-0.001,0,0.211,0.007,-0.007,0,3.78,0.16,-0.16,0,14.8,2.3,-2.3,0,0.042328042,0.042328042
K2-32 b,K2-32,8.992,0.00008,-0.00008,0,0.0795,0.00066,-0.00062,0,5.299,0.191,-0.191,0,15,1.8,-1.7,0,0.036044537,0.036044537
Kepler-25 c,Kepler-25,12.7207,0.00011,-0.0001,0,,,,,5.217,0.07,-0.065,0,15.2,1.3,-1.6,0,0.013417673,0.012459268
K2-24 c,K2-24,42.3391,0.0012,-0.0012,0,,,,,7.5,0.3,-0.3,0,15.4,1.9,-1.8,0,0.04,0.04
K2-285 c,K2-285,7.138048,0.000072,-0.000063,0,0.0824,0.0018,-0.0018,0,3.53,0.08,-0.08,0,15.68,2.28,-2.13,0,0.02266289,0.02266289
Kepler-18 d,Kepler-18,14.859,,,0,,,,,6.63,0.45,-0.43,0,15.7,2,-1.4,0,0.067873303,0.064856712
TOI-561 e,TOI-561,77.23,0.39,-0.39,0,0.3274,0.0028,-0.0027,0,2.67,0.11,-0.11,0,16,2.3,-2.3,0,0.041198502,0.041198502
HD 219134 d,HD 219134,46.859,0.028,-0.028,0,0.237,0.003,-0.003,0,1.61,0.02,-0.02,-1,16.17,0.64,-0.64,-1,0.01242236,0.01242236
Kepler-18 d,Kepler-18,14.85888,0.00004,-0.00004,0,0.1172,0.0017,-0.0017,0,6.98,0.33,-0.33,0,16.4,1.4,-1.4,0,0.047277937,0.047277937
TOI-421 c,TOI-421,16.06819,0.00035,-0.00035,0,0.1189,0.0039,-0.0039,0,5.09,0.16,-0.15,0,16.42,1.06,-1.04,0,0.031434185,0.029469548
K2-32 b,K2-32,8.99213,0.00016,-0.00016,0,0.08036,0.00088,-0.00088,0,5.13,0.28,-0.28,0,16.5,2.7,-2.7,0,0.054580897,0.054580897
HD 219666 b,HD 219666,6.03607,0.00064,-0.00063,0,0.06356,0.00265,-0.00265,0,4.71,0.17,-0.17,0,16.6,1.3,-1.3,0,0.036093418,0.036093418
K2-110 b,K2-110,13.86375,0.00026,-0.00026,0,0.1021,0.0008,-0.0008,0,2.592,0.098,-0.098,0,16.7,3.2,-3.2,0,0.037808642,0.037808642
Kepler-10 c,Kepler-10,45.294301,0.000048,-0.000048,0,,,,,2.35,0.09,-0.04,0,17.2,1.9,-1.9,0,0.038297872,0.017021277
Kepler-18 c,Kepler-18,7.64159,0.00003,-0.00003,0,0.0752,0.0011,-0.0011,0,5.49,0.26,-0.26,0,17.3,1.9,-1.9,0,0.047358834,0.047358834
Kepler-18 c,Kepler-18,7.642,,,0,,,,,5.22,0.36,-0.34,0,18.4,2.7,-1.9,0,0.068965517,0.0651341
TOI-824 b,TOI-824,1.392978,0.000018,-0.000017,0,0.02177,0.00032,-0.00032,0,2.926,0.202,-0.191,0,18.467,1.843,-1.875,0,0.069036227,0.065276828
HAT-P-26 b,HAT-P-26,4.234516,0.000015,-0.000015,0,0.0479,0.0006,-0.0006,0,6.333,0.807,-0.359,0,18.751,2.225,-2.225,0,0.127427759,0.056687194
K2-24 b,K2-24,20.88977,0.00034,-0.00035,0,,,,,5.4,0.2,-0.2,0,19,2.2,-2.1,0,0.037037037,0.037037037
HIP 97166 b,HIP 97166,10.28891,0.00004,-0.00004,0,0.089,0.001,-0.001,0,2.74,0.13,-0.13,0,20,1.5,-1.5,0,0.047445255,0.047445255
NGTS-4 b,NGTS-4,1.3373508,0.000008,-0.000008,0,0.019,0.005,-0.005,0,3.18,0.26,-0.26,0,20.6,3,-3,0,0.081761006,0.081761006
Kepler-27 c,Kepler-27,31.33,,,0,,,,,7.17,0.38,-0.27,0,21.2,3.2,-3.7,0,0.052998605,0.037656904
K2-66 b,K2-66,5.06963,0.00081,-0.00081,0,0.05983,0.00072,-0.00072,0,2.49,0.34,-0.24,0,21.3,3.6,-3.6,0,0.136546185,0.096385542
GJ 436 b,GJ 436,2.64388312,0.00000057,-0.00000057,0,0.0291,0.0015,-0.0015,0,4.17,0.168,-0.168,0,22.1,2.3,-2.3,0,0.04028777,0.04028777
Kepler-56 b,Kepler-56,10.5016,0.0011,-0.001,0,0.1028,0.0037,-0.0037,0,6.51,0.29,-0.28,0,22.1,3.9,-3.6,0,0.044546851,0.043010753
TOI-132 b,TOI-132,2.1097019,0.000012,-0.000011,0,0.026,0.002,-0.003,0,3.42,0.13,-0.14,0,22.4,1.9,-1.92,0,0.038011696,0.040935673
GJ 143 b,GJ 143,35.61253,0.0006,-0.00062,0,0.1915,0.0058,-0.0063,0,2.61,0.17,-0.16,0,22.7,2.2,-1.9,0,0.0651341,0.061302682
GJ 436 b,GJ 436,2.64386,0.00003,-0.00003,0,0.02872,0.0003,-0.00025,0,4.2,0.2,-0.2,0,23.1,0.9,-0.9,0,0.047619048,0.047619048
Kepler-30 d,Kepler-30,143.34394,0.00858,-0.00858,0,0.5,,,0,8.8,0.5,-0.5,0,23.1,2.7,-2.7,0,0.056818182,0.056818182
GJ 436 b,GJ 436,2.64389788,0.0000001,-0.0000001,0,0.03109,0.00074,-0.00074,0,4.191,0.109,-0.109,0,23.13802,0.76279,-0.76279,0,0.026008113,0.026008113
GJ 436 b,GJ 436,2.64385,,,0,0.02872,0.00029,-0.00026,0,4.222,0.092,-0.103,0,23.1688,0.7945,-0.7945,0,0.021790621,0.024396021
GJ 436 b,GJ 436,2.64389524,0.00000076,-0.00000076,0,0.02887,0.00096,-0.00096,0,4.091,0.202,-0.202,0,23.42407,1.71628,-1.71628,0,0.049376681,0.049376681
HATS-38 b,HATS-38,4.375021,0.00001,-0.00001,0,0.05036,0.0003,-0.00023,0,6.882,0.191,-0.191,0,23.51942,3.49613,-3.49613,0,0.02775356,0.02775356
TOI-674 b,TOI-674,1.977143,0.000003,-0.000003,0,0.025,0.0008,-0.0008,0,5.25,0.17,-0.17,0,23.6,3.3,-3.3,0,0.032380952,0.032380952
Kepler-4 b,Kepler-4,3.21346,0.00022,-0.00022,0,0.0456,0.0009,-0.0009,0,4.002,0.213,-0.213,0,24.472,3.814,-3.814,0,0.053223388,0.053223388
K2-292 b,K2-292,16.9841,0.0008,-0.0008,0,0.13,0.01,-0.01,0,2.63,0.11,-0.1,0,24.5,4.4,-4.4,0,0.041825095,0.038022814
TOI-1272 b,TOI-1272,3.31599,0.00002,-0.00002,0,0.0412,0.0008,-0.0008,0,4.14,0.21,-0.21,0,24.6,2.3,-2.3,0,0.050724638,0.050724638
GJ 436 b,GJ 436,2.64389803,0.00000027,-0.00000025,0,0.0308,0.0013,-0.0012,0,4.1,0.16,-0.16,0,25.4,2.1,-2,0,0.03902439,0.03902439
HD 18599 b,HD 18599,4.137437,0.000004,-0.000004,0,0.05,0.02,-0.02,0,2.7,0.05,-0.05,0,25.5,4.6,-4.6,0,0.018518519,0.018518519
Kepler-411 b,Kepler-411,3.005156,0.000002,-0.000002,0,0.0375,0.0008,-0.0008,0,2.401,0.053,-0.053,0,25.6,2.6,-2.6,0,0.022074136,0.022074136
HAT-P-11 b,HAT-P-11,4.8878162,0.0000071,-0.0000071,0,0.053,0.0002,-0.0008,0,4.73,0.157,-0.157,0,25.743,2.86,-2.86,0,0.033192389,0.033192389
TOI-2196 b,TOI-2196,1.1947268,0.0000079,-0.0000093,0,0.02234,0.0006,-0.0006,0,3.51,0.15,-0.15,0,26,1.3,-1.3,0,0.042735043,0.042735043
HAT-P-11 b,HAT-P-11,4.88781501,0.00000068,-0.00000068,0,0.05259,0.00062,-0.00062,0,4.45,0.101,-0.101,0,26.69772,2.22481,-2.22481,0,0.022696629,0.022696629
TOI-1710 b,TOI-1710,24.283429,0.000043,-0.000043,0,0.16,0.04,-0.04,0,5.34,0.11,-0.11,0,28.3,4.7,-4.7,0,0.020599251,0.020599251
